Sample1	Sample2	p_same	Model1	Model2	psame	pdiff	nummatch	nummismatch	numopphom	numhettohom	numhomtohet
GSM2392626.GSM2392626	HCC2218_BREAST.CCLE_HCC2218_BREAST	-163.9	GSM2392626	HCC2218_BREAST	-277.3	-113.4	58	65	21	22	22
GSM2392626.GSM2392626	CCLE_HCC1500_BREAST.CCLE_HCC1500_BREAST	-240.2	GSM2392626	CCLE_HCC1500_BREAST	-362.6	-122.4	41	87	36	25	26
GSM2392626.GSM2392626	CCLE_HCC1569_BREAST.CCLE_HCC1569_BREAST	-191.8	GSM2392626	CCLE_HCC1569_BREAST	-312.8	-121.0	53	75	28	27	20
GSM2392626.GSM2392626	HCC1599_BREAST.CCLE_HCC1599_BREAST	-151.9	GSM2392626	HCC1599_BREAST	-268.9	-117.0	64	65	21	17	27
GSM2392626.GSM2392626	CCLE_BT483_BREAST.CCLE_BT483_BREAST	-165.0	GSM2392626	CCLE_BT483_BREAST	-281.2	-116.2	60	69	19	18	32
GSM2392626.GSM2392626	CCLE_BT549_BREAST.CCLE_BT549_BREAST	-164.5	GSM2392626	CCLE_BT549_BREAST	-282.1	-117.6	59	66	23	27	16
GSM2392627.GSM2392627	GSM2392582.GSM2392582	-162.7	GSM2392627	GSM2392582	-273.9	-111.2	52	67	22	15	30
GSM2392627.GSM2392627	GSM2392583.GSM2392583	-159.0	GSM2392627	GSM2392583	-262.7	-103.7	48	63	21	14	28
GSM2392627.GSM2392627	GSM2392584.GSM2392584	-161.9	GSM2392627	GSM2392584	-269.3	-107.3	51	64	21	15	28
GSM2392627.GSM2392627	GSM2392585.GSM2392585	-159.4	GSM2392627	GSM2392585	-264.9	-105.5	49	64	21	13	30
GSM2392627.GSM2392627	GSM2392586.GSM2392586	-167.8	GSM2392627	GSM2392586	-279.4	-111.6	51	69	22	17	30
GSM2392627.GSM2392627	GSM2392587.GSM2392587	-170.8	GSM2392627	GSM2392587	-284.8	-114.0	55	67	22	16	29
GSM2392627.GSM2392627	GSM2392588.GSM2392588	-168.2	GSM2392627	GSM2392588	-281.8	-113.6	55	67	21	17	29
GSM2392627.GSM2392627	GSM2392589.GSM2392589	-160.2	GSM2392627	GSM2392589	-268.8	-108.5	51	65	22	14	29
GSM2392627.GSM2392627	GSM2392590.GSM2392590	-159.4	GSM2392627	GSM2392590	-266.9	-107.5	53	62	21	13	28
GSM2392627.GSM2392627	GSM2392591.GSM2392591	-139.3	GSM2392627	GSM2392591	-242.9	-103.5	51	59	22	10	27
GSM2392627.GSM2392627	GSM2392592.GSM2392592	-158.6	GSM2392627	GSM2392592	-270.4	-111.8	54	66	21	14	31
GSM2392627.GSM2392627	GSM2392593.GSM2392593	-152.5	GSM2392627	GSM2392593	-262.0	-109.4	53	63	22	12	29
GSM2392627.GSM2392627	GSM2392594.GSM2392594	-163.9	GSM2392627	GSM2392594	-276.1	-112.2	53	68	21	16	31
GSM2392627.GSM2392627	GSM2392595.GSM2392595	-156.0	GSM2392627	GSM2392595	-265.0	-109.0	54	63	21	14	28
GSM2392627.GSM2392627	GSM2392596.GSM2392596	-162.2	GSM2392627	GSM2392596	-271.8	-109.5	50	66	25	13	28
GSM2392627.GSM2392627	GSM2392597.GSM2392597	-157.0	GSM2392627	GSM2392597	-266.1	-109.1	52	65	21	16	28
GSM2392627.GSM2392627	GSM2392598.GSM2392598	-156.6	GSM2392627	GSM2392598	-265.7	-109.1	53	63	22	14	27
GSM2392627.GSM2392627	GSM2392599.GSM2392599	-159.4	GSM2392627	GSM2392599	-272.3	-112.9	56	65	21	17	27
GSM2392627.GSM2392627	GSM2392600.GSM2392600	-158.5	GSM2392627	GSM2392600	-266.8	-108.3	50	65	23	13	29
GSM2392627.GSM2392627	GSM2392601.GSM2392601	-155.7	GSM2392627	GSM2392601	-261.3	-105.6	50	63	22	15	26
GSM2392627.GSM2392627	GSM2392602.GSM2392602	-148.5	GSM2392627	GSM2392602	-255.8	-107.3	54	61	21	11	29
GSM2392627.GSM2392627	GSM2392603.GSM2392603	-160.1	GSM2392627	GSM2392603	-269.9	-109.7	53	65	21	15	29
GSM2392627.GSM2392627	GSM2392604.GSM2392604	-165.9	GSM2392627	GSM2392604	-278.6	-112.7	54	67	21	18	28
GSM2392627.GSM2392627	GSM2392605.GSM2392605	-162.0	GSM2392627	GSM2392605	-269.2	-107.2	50	65	21	16	28
GSM2392627.GSM2392627	GSM2392606.GSM2392606	53.3	GSM2392627	GSM2392606	-56.0	-109.3	128	1	0	0	1
GSM2392627.GSM2392627	GSM2392607.GSM2392607	46.0	GSM2392627	GSM2392607	-57.0	-103.0	120	2	0	1	1
GSM2392627.GSM2392627	GSM2392608.GSM2392608	52.9	GSM2392627	GSM2392608	-57.7	-110.6	129	1	0	0	1
GSM2392627.GSM2392627	GSM2392609.GSM2392609	52.4	GSM2392627	GSM2392609	-52.7	-105.1	124	0	0	0	0
GSM2392627.GSM2392627	GSM2392610.GSM2392610	51.2	GSM2392627	GSM2392610	-58.7	-109.9	129	1	0	1	0
GSM2392627.GSM2392627	GSM2392611.GSM2392611	51.8	GSM2392627	GSM2392611	-61.7	-113.6	132	2	0	1	1
GSM2392627.GSM2392627	GSM2392612.GSM2392612	52.4	GSM2392627	GSM2392612	-58.5	-110.9	129	1	0	0	1
GSM2392627.GSM2392627	GSM2392613.GSM2392613	55.5	GSM2392627	GSM2392613	-58.4	-113.9	134	1	0	0	1
GSM2392627.GSM2392627	GSM2392614.GSM2392614	50.6	GSM2392627	GSM2392614	-62.0	-112.6	129	3	0	0	3
GSM2392627.GSM2392627	GSM2392615.GSM2392615	55.4	GSM2392627	GSM2392615	-55.6	-111.0	131	0	0	0	0
GSM2392627.GSM2392627	GSM2392616.GSM2392616	54.3	GSM2392627	GSM2392616	-54.5	-108.8	128	0	0	0	0
GSM2392627.GSM2392627	GSM2392617.GSM2392617	50.4	GSM2392627	GSM2392617	-62.2	-112.6	131	2	0	1	1
GSM2392627.GSM2392627	GSM2392618.GSM2392618	46.8	GSM2392627	GSM2392618	-59.6	-106.4	124	2	0	1	1
GSM2392627.GSM2392627	GSM2392619.GSM2392619	51.0	GSM2392627	GSM2392619	-58.6	-109.6	127	2	0	1	1
GSM2392627.GSM2392627	GSM2392620.GSM2392620	49.3	GSM2392627	GSM2392620	-56.4	-105.6	123	1	0	0	1
GSM2392627.GSM2392627	GSM2392621.GSM2392621	45.6	GSM2392627	GSM2392621	-60.5	-106.1	123	2	0	1	1
GSM2392627.GSM2392627	GSM2392622.GSM2392622	54.8	GSM2392627	GSM2392622	-57.4	-112.1	131	1	0	0	1
GSM2392627.GSM2392627	GSM2392623.GSM2392623	54.0	GSM2392627	GSM2392623	-54.2	-108.2	127	0	0	0	0
GSM2392627.GSM2392627	GSM2392624.GSM2392624	55.2	GSM2392627	GSM2392624	-55.4	-110.7	130	0	0	0	0
GSM2392627.GSM2392627	GSM2392625.GSM2392625	50.7	GSM2392627	GSM2392625	-61.6	-112.3	131	2	0	1	1
GSM2392627.GSM2392627	GSM2392626.GSM2392626	50.6	GSM2392627	GSM2392626	-53.5	-104.1	121	1	0	0	1
GSM2392627.GSM2392627	GSM2392627.GSM2392627	64.0	GSM2392627	GSM2392627	-64.2	-128.2	138	0	0	0	0
GSM2392627.GSM2392627	GSM2392627.GSM2392627	64.0	GSM2392627	GSM2392627	-64.2	-128.2	138	0	0	0	0
GSM2392627.GSM2392627	GSM2392628.GSM2392628	48.9	GSM2392627	GSM2392628	-64.9	-113.8	131	3	0	3	0
GSM2392627.GSM2392627	GSM2392629.GSM2392629	53.3	GSM2392627	GSM2392629	-53.6	-106.9	126	0	0	0	0
GSM2392627.GSM2392627	CCLE_CAL51_BREAST.CCLE_CAL51_BREAST	-192.4	GSM2392627	CCLE_CAL51_BREAST	-309.2	-116.8	56	75	18	22	35
GSM2392627.GSM2392627	CCLE_CAL148_BREAST.CCLE_CAL148_BREAST	-222.6	GSM2392627	CCLE_CAL148_BREAST	-344.9	-122.3	53	83	17	29	37
GSM2392627.GSM2392627	DU4475_BREAST.CCLE_DU4475_BREAST	-202.9	GSM2392627	DU4475_BREAST	-317.6	-114.8	53	76	17	23	36
GSM2392627.GSM2392627	CCLE_HS742T_FIBROBLAST.CCLE_HS742T_FIBROBLAST	-153.8	GSM2392627	CCLE_HS742T_FIBROBLAST	-262.1	-108.2	63	61	17	12	32
GSM2392627.GSM2392627	UACC893_BREAST.CCLE_UACC893_BREAST	-181.0	GSM2392627	UACC893_BREAST	-300.0	-119.0	61	70	20	25	25
GSM2392627.GSM2392627	CCLE_HS281T_FIBROBLAST.CCLE_HS281T_FIBROBLAST	-185.1	GSM2392627	CCLE_HS281T_FIBROBLAST	-299.6	-114.5	59	71	15	19	37
GSM2392627.GSM2392627	CCLE_HS274T_FIBROBLAST.CCLE_HS274T_FIBROBLAST	-178.7	GSM2392627	CCLE_HS274T_FIBROBLAST	-294.7	-116.0	58	71	19	21	31
GSM2392627.GSM2392627	HS606T_FIBROBLAST.CCLE_HS606T_FIBROBLAST	-212.7	GSM2392627	HS606T_FIBROBLAST	-327.1	-114.4	51	80	12	23	45
GSM2392627.GSM2392627	CCLE_HS343T_FIBROBLAST.CCLE_HS343T_FIBROBLAST	-206.7	GSM2392627	CCLE_HS343T_FIBROBLAST	-324.8	-118.1	56	77	17	22	38
GSM2392627.GSM2392627	CCLE_MDAMB468_BREAST.CCLE_MDAMB468_BREAST	-184.2	GSM2392627	CCLE_MDAMB468_BREAST	-315.9	-131.7	62	74	42	27	5
GSM2392627.GSM2392627	MDAMB415_BREAST.CCLE_MDAMB415_BREAST	-210.0	GSM2392627	MDAMB415_BREAST	-327.4	-117.4	51	78	23	25	30
GSM2392627.GSM2392627	MDAMB436_BREAST.CCLE_MDAMB436_BREAST	-184.4	GSM2392627	MDAMB436_BREAST	-306.8	-122.5	58	72	27	30	15
GSM2392627.GSM2392627	CCLE_SKBR3_BREAST.CCLE_SKBR3_BREAST	-184.5	GSM2392627	CCLE_SKBR3_BREAST	-303.4	-118.9	60	70	26	21	23
GSM2392627.GSM2392627	CCLE_MCF7_BREAST.CCLE_MCF7_BREAST	36.7	GSM2392627	CCLE_MCF7_BREAST	-78.6	-115.3	131	6	0	1	5
GSM2392627.GSM2392627	CCLE_MDAMB175VII_BREAST.CCLE_MDAMB175VII_BREAST	-226.8	GSM2392627	CCLE_MDAMB175VII_BREAST	-348.5	-121.7	49	84	25	26	33
GSM2392627.GSM2392627	AU565_BREAST.CCLE_AU565_BREAST	-176.9	GSM2392627	AU565_BREAST	-298.6	-121.8	63	70	26	21	23
GSM2392627.GSM2392627	HCC1187_BREAST.CCLE_HCC1187_BREAST	-196.7	GSM2392627	HCC1187_BREAST	-322.8	-126.1	57	77	29	29	19
GSM2392627.GSM2392627	CCLE_HCC1143_BREAST.CCLE_HCC1143_BREAST	-175.4	GSM2392627	CCLE_HCC1143_BREAST	-301.9	-126.5	65	71	26	28	17
GSM2392627.GSM2392627	CCLE_HCC1419_BREAST.CCLE_HCC1419_BREAST	-202.7	GSM2392627	CCLE_HCC1419_BREAST	-319.3	-116.6	55	76	16	22	38
GSM2392627.GSM2392627	CCLE_HCC1395_BREAST.CCLE_HCC1395_BREAST	-166.4	GSM2392627	CCLE_HCC1395_BREAST	-292.7	-126.4	69	66	26	29	11
GSM2392627.GSM2392627	HCC2157_BREAST.CCLE_HCC2157_BREAST	-224.9	GSM2392627	HCC2157_BREAST	-354.8	-129.9	51	85	40	27	18
GSM2392627.GSM2392627	CCLE_KPL1_BREAST.CCLE_KPL1_BREAST	37.1	GSM2392627	CCLE_KPL1_BREAST	-77.2	-114.4	130	6	0	0	6
GSM2392627.GSM2392627	CCLE_BT20_BREAST.CCLE_BT20_BREAST	-172.4	GSM2392627	CCLE_BT20_BREAST	-297.1	-124.7	65	69	24	30	15
GSM2392627.GSM2392627	CCLE_HMC18_BREAST.CCLE_HMC18_BREAST	-224.8	GSM2392627	CCLE_HMC18_BREAST	-344.6	-119.8	43	83	32	30	21
GSM2392627.GSM2392627	HCC1954_BREAST.CCLE_HCC1954_BREAST	-216.8	GSM2392627	HCC1954_BREAST	-340.3	-123.5	53	83	24	24	35
GSM2392627.GSM2392627	CCLE_HCC202_BREAST.CCLE_HCC202_BREAST	-155.1	GSM2392627	CCLE_HCC202_BREAST	-274.7	-119.6	68	63	18	28	17
GSM2392627.GSM2392627	HCC1806_BREAST.CCLE_HCC1806_BREAST	-223.1	GSM2392627	HCC1806_BREAST	-354.5	-131.5	51	85	37	35	13
GSM2392627.GSM2392627	HCC1937_BREAST.CCLE_HCC1937_BREAST	-167.1	GSM2392627	HCC1937_BREAST	-296.1	-129.0	69	68	26	32	10
GSM2392627.GSM2392627	BT474_BREAST.CCLE_BT474_BREAST	-181.7	GSM2392627	BT474_BREAST	-301.2	-119.5	60	71	17	28	26
GSM2392627.GSM2392627	CCLE_HMEL_BREAST.CCLE_HMEL_BREAST	-236.0	GSM2392627	CCLE_HMEL_BREAST	-356.8	-120.7	49	87	22	20	45
GSM2392627.GSM2392627	CCLE_ZR751_BREAST.CCLE_ZR751_BREAST	-207.4	GSM2392627	CCLE_ZR751_BREAST	-326.1	-118.7	49	78	27	30	21
GSM2392627.GSM2392627	ZR7530_BREAST.CCLE_ZR7530_BREAST	-245.0	GSM2392627	ZR7530_BREAST	-366.3	-121.4	41	91	25	31	35
GSM2392627.GSM2392627	CAL120_BREAST.CCLE_CAL120_BREAST	-176.8	GSM2392627	CAL120_BREAST	-300.6	-123.7	62	71	28	25	18
GSM2392627.GSM2392627	CCLE_HDQP1_BREAST.CCLE_HDQP1_BREAST	-188.6	GSM2392627	CCLE_HDQP1_BREAST	-312.7	-124.2	60	73	27	27	19
GSM2392627.GSM2392627	EFM19_BREAST.CCLE_EFM19_BREAST	-169.4	GSM2392627	EFM19_BREAST	-290.8	-121.4	64	69	22	24	23
GSM2392627.GSM2392627	CCLE_EFM192A_BREAST.CCLE_EFM192A_BREAST	-173.4	GSM2392627	CCLE_EFM192A_BREAST	-297.6	-124.2	68	68	20	27	21
GSM2392627.GSM2392627	UACC812_BREAST.CCLE_UACC812_BREAST	-190.8	GSM2392627	UACC812_BREAST	-305.7	-114.9	53	70	30	24	16
GSM2392627.GSM2392627	CCLE_HS578T_BREAST.CCLE_HS578T_BREAST	-230.3	GSM2392627	CCLE_HS578T_BREAST	-347.0	-116.8	43	85	21	30	34
GSM2392627.GSM2392627	HCC70_BREAST.CCLE_HCC70_BREAST	-234.4	GSM2392627	HCC70_BREAST	-359.0	-124.5	45	86	33	29	24
GSM2392627.GSM2392627	HCC38_BREAST.CCLE_HCC38_BREAST	-187.1	GSM2392627	HCC38_BREAST	-314.0	-127.0	63	73	27	28	18
GSM2392627.GSM2392627	CAL851_BREAST.CCLE_CAL851_BREAST	-217.1	GSM2392627	CAL851_BREAST	-343.6	-126.5	51	82	34	30	18
GSM2392627.GSM2392627	CCLE_CAMA1_BREAST.CCLE_CAMA1_BREAST	-188.4	GSM2392627	CCLE_CAMA1_BREAST	-306.6	-118.2	61	72	15	24	33
GSM2392627.GSM2392627	CCLE_JIMT1_BREAST.CCLE_JIMT1_BREAST	-187.4	GSM2392627	CCLE_JIMT1_BREAST	-310.3	-122.9	62	73	22	25	26
GSM2392627.GSM2392627	CCLE_MDAMB453_BREAST.CCLE_MDAMB453_BREAST	-180.3	GSM2392627	CCLE_MDAMB453_BREAST	-300.3	-120.1	63	72	15	24	33
GSM2392627.GSM2392627	MDAMB361_BREAST.CCLE_MDAMB361_BREAST	-194.6	GSM2392627	MDAMB361_BREAST	-305.9	-111.3	53	76	14	16	46
GSM2392627.GSM2392627	CCLE_MDAMB134VI_BREAST.CCLE_MDAMB134VI_BREAST	-188.3	GSM2392627	CCLE_MDAMB134VI_BREAST	-306.8	-118.4	57	73	19	25	29
GSM2392627.GSM2392627	MDAMB157_BREAST.CCLE_MDAMB157_BREAST	-241.2	GSM2392627	MDAMB157_BREAST	-370.3	-129.1	42	89	49	28	12
GSM2392627.GSM2392627	MDAMB231_BREAST.CCLE_MDAMB231_BREAST	-193.9	GSM2392627	MDAMB231_BREAST	-314.6	-120.7	55	77	23	24	30
GSM2392627.GSM2392627	CCLE_HS739T_FIBROBLAST.CCLE_HS739T_FIBROBLAST	-251.5	GSM2392627	CCLE_HS739T_FIBROBLAST	-371.4	-119.9	39	91	27	29	35
GSM2392627.GSM2392627	T47D_BREAST.CCLE_T47D_BREAST	-199.2	GSM2392627	T47D_BREAST	-323.8	-124.6	57	77	24	32	21
GSM2392627.GSM2392627	CCLE_HCC1428_BREAST.CCLE_HCC1428_BREAST	-187.3	GSM2392627	CCLE_HCC1428_BREAST	-312.5	-125.2	63	73	24	27	22
GSM2392627.GSM2392627	HCC2218_BREAST.CCLE_HCC2218_BREAST	-174.7	GSM2392627	HCC2218_BREAST	-291.0	-116.3	61	66	20	26	20
GSM2392627.GSM2392627	CCLE_HCC1500_BREAST.CCLE_HCC1500_BREAST	-261.4	GSM2392627	CCLE_HCC1500_BREAST	-389.9	-128.5	40	94	40	29	25
GSM2392627.GSM2392627	CCLE_HCC1569_BREAST.CCLE_HCC1569_BREAST	-219.0	GSM2392627	CCLE_HCC1569_BREAST	-346.4	-127.4	51	84	30	33	21
GSM2392627.GSM2392627	HCC1599_BREAST.CCLE_HCC1599_BREAST	-170.2	GSM2392627	HCC1599_BREAST	-292.7	-122.4	66	70	22	20	28
GSM2392627.GSM2392627	CCLE_BT483_BREAST.CCLE_BT483_BREAST	-174.9	GSM2392627	CCLE_BT483_BREAST	-295.7	-120.8	65	71	17	21	33
GSM2392627.GSM2392627	CCLE_BT549_BREAST.CCLE_BT549_BREAST	-179.6	GSM2392627	CCLE_BT549_BREAST	-302.6	-123.0	61	71	23	31	17
GSM2392628.GSM2392628	GSM2392582.GSM2392582	-160.1	GSM2392628	GSM2392582	-279.7	-119.5	58	69	25	15	29
GSM2392628.GSM2392628	GSM2392583.GSM2392583	-153.7	GSM2392628	GSM2392583	-265.5	-111.7	54	65	23	14	28
GSM2392628.GSM2392628	GSM2392584.GSM2392584	-157.9	GSM2392628	GSM2392584	-272.9	-115.0	57	66	22	15	29
GSM2392628.GSM2392628	GSM2392585.GSM2392585	-154.5	GSM2392628	GSM2392585	-268.5	-114.1	56	66	22	13	31
GSM2392628.GSM2392628	GSM2392586.GSM2392586	-163.6	GSM2392628	GSM2392586	-283.6	-120.0	57	71	25	16	30
GSM2392628.GSM2392628	GSM2392587.GSM2392587	-163.4	GSM2392628	GSM2392587	-285.3	-122.0	61	69	24	15	30
GSM2392628.GSM2392628	GSM2392588.GSM2392588	-164.5	GSM2392628	GSM2392588	-287.4	-122.8	61	70	24	17	29
GSM2392628.GSM2392628	GSM2392589.GSM2392589	-151.5	GSM2392628	GSM2392589	-267.7	-116.2	58	65	25	13	27
GSM2392628.GSM2392628	GSM2392590.GSM2392590	-156.3	GSM2392628	GSM2392590	-274.5	-118.2	60	66	23	14	29
GSM2392628.GSM2392628	GSM2392591.GSM2392591	-133.7	GSM2392628	GSM2392591	-243.2	-109.5	57	59	23	9	27
GSM2392628.GSM2392628	GSM2392592.GSM2392592	-154.1	GSM2392628	GSM2392592	-273.9	-119.9	60	68	23	13	32
GSM2392628.GSM2392628	GSM2392593.GSM2392593	-146.9	GSM2392628	GSM2392593	-265.6	-118.7	60	65	25	12	28
GSM2392628.GSM2392628	GSM2392594.GSM2392594	-158.5	GSM2392628	GSM2392594	-280.1	-121.6	60	70	24	15	31
GSM2392628.GSM2392628	GSM2392595.GSM2392595	-152.8	GSM2392628	GSM2392595	-271.6	-118.8	61	66	23	14	29
GSM2392628.GSM2392628	GSM2392596.GSM2392596	-160.6	GSM2392628	GSM2392596	-279.9	-119.2	56	70	27	14	29
GSM2392628.GSM2392628	GSM2392597.GSM2392597	-154.8	GSM2392628	GSM2392597	-274.1	-119.3	59	68	24	16	28
GSM2392628.GSM2392628	GSM2392598.GSM2392598	-153.6	GSM2392628	GSM2392598	-272.5	-118.9	60	66	24	15	27
GSM2392628.GSM2392628	GSM2392599.GSM2392599	-158.8	GSM2392628	GSM2392599	-279.5	-120.8	61	68	23	17	28
GSM2392628.GSM2392628	GSM2392600.GSM2392600	-154.6	GSM2392628	GSM2392600	-272.7	-118.1	57	68	25	14	29
GSM2392628.GSM2392628	GSM2392601.GSM2392601	-153.8	GSM2392628	GSM2392601	-267.1	-113.3	56	65	23	15	27
GSM2392628.GSM2392628	GSM2392602.GSM2392602	-141.4	GSM2392628	GSM2392602	-257.3	-115.9	61	63	22	11	30
GSM2392628.GSM2392628	GSM2392603.GSM2392603	-152.8	GSM2392628	GSM2392603	-270.9	-118.1	59	67	24	14	29
GSM2392628.GSM2392628	GSM2392604.GSM2392604	-161.5	GSM2392628	GSM2392604	-282.2	-120.7	60	69	23	18	28
GSM2392628.GSM2392628	GSM2392605.GSM2392605	-154.7	GSM2392628	GSM2392605	-270.1	-115.4	57	66	23	15	28
GSM2392628.GSM2392628	GSM2392606.GSM2392606	45.5	GSM2392628	GSM2392606	-70.8	-116.3	131	6	0	4	2
GSM2392628.GSM2392628	GSM2392607.GSM2392607	40.5	GSM2392628	GSM2392607	-68.1	-108.6	122	6	0	5	1
GSM2392628.GSM2392628	GSM2392608.GSM2392608	47.6	GSM2392628	GSM2392608	-71.3	-118.9	133	6	0	4	2
GSM2392628.GSM2392628	GSM2392609.GSM2392609	43.1	GSM2392628	GSM2392609	-66.7	-109.8	123	6	0	5	1
GSM2392628.GSM2392628	GSM2392610.GSM2392610	46.3	GSM2392628	GSM2392610	-68.6	-114.9	130	5	0	4	1
GSM2392628.GSM2392628	GSM2392611.GSM2392611	43.0	GSM2392628	GSM2392611	-78.1	-121.1	134	8	0	5	3
GSM2392628.GSM2392628	GSM2392612.GSM2392612	43.9	GSM2392628	GSM2392612	-73.1	-117.0	131	6	0	5	1
GSM2392628.GSM2392628	GSM2392613.GSM2392613	48.3	GSM2392628	GSM2392613	-73.9	-122.2	138	6	0	4	2
GSM2392628.GSM2392628	GSM2392614.GSM2392614	45.4	GSM2392628	GSM2392614	-72.5	-117.9	132	6	0	2	4
GSM2392628.GSM2392628	GSM2392615.GSM2392615	47.4	GSM2392628	GSM2392615	-72.2	-119.6	135	5	0	3	2
GSM2392628.GSM2392628	GSM2392616.GSM2392616	45.8	GSM2392628	GSM2392616	-72.2	-118.0	133	5	0	4	1
GSM2392628.GSM2392628	GSM2392617.GSM2392617	50.5	GSM2392628	GSM2392617	-66.0	-116.5	133	4	0	4	0
GSM2392628.GSM2392628	GSM2392618.GSM2392618	41.1	GSM2392628	GSM2392618	-72.4	-113.5	126	7	0	6	1
GSM2392628.GSM2392628	GSM2392619.GSM2392619	47.1	GSM2392628	GSM2392619	-66.3	-113.4	129	4	0	3	1
GSM2392628.GSM2392628	GSM2392620.GSM2392620	45.2	GSM2392628	GSM2392620	-66.4	-111.6	127	4	0	3	1
GSM2392628.GSM2392628	GSM2392621.GSM2392621	41.8	GSM2392628	GSM2392621	-69.0	-110.9	125	5	0	4	1
GSM2392628.GSM2392628	GSM2392622.GSM2392622	47.0	GSM2392628	GSM2392622	-70.9	-117.9	132	6	0	4	2
GSM2392628.GSM2392628	GSM2392623.GSM2392623	48.4	GSM2392628	GSM2392623	-67.6	-115.9	132	4	0	4	0
GSM2392628.GSM2392628	GSM2392624.GSM2392624	49.8	GSM2392628	GSM2392624	-65.6	-115.4	132	3	0	3	0
GSM2392628.GSM2392628	GSM2392625.GSM2392625	43.9	GSM2392628	GSM2392625	-74.8	-118.7	133	7	0	6	1
GSM2392628.GSM2392628	GSM2392626.GSM2392626	51.1	GSM2392628	GSM2392626	-58.5	-109.6	126	2	0	1	1
GSM2392628.GSM2392628	GSM2392627.GSM2392627	48.9	GSM2392628	GSM2392627	-64.9	-113.8	131	3	0	3	0
GSM2392628.GSM2392628	GSM2392628.GSM2392628	68.9	GSM2392628	GSM2392628	-69.4	-138.3	148	0	0	0	0
GSM2392628.GSM2392628	GSM2392628.GSM2392628	68.9	GSM2392628	GSM2392628	-69.4	-138.3	148	0	0	0	0
GSM2392628.GSM2392628	GSM2392629.GSM2392629	47.9	GSM2392628	GSM2392629	-63.7	-111.7	128	3	0	0	3
GSM2392628.GSM2392628	CCLE_CAL51_BREAST.CCLE_CAL51_BREAST	-199.5	GSM2392628	CCLE_CAL51_BREAST	-326.7	-127.2	61	81	21	22	38
GSM2392628.GSM2392628	CCLE_CAL148_BREAST.CCLE_CAL148_BREAST	-228.9	GSM2392628	CCLE_CAL148_BREAST	-361.2	-132.3	58	88	22	28	38
GSM2392628.GSM2392628	DU4475_BREAST.CCLE_DU4475_BREAST	-227.7	GSM2392628	DU4475_BREAST	-353.8	-126.1	53	87	21	26	40
GSM2392628.GSM2392628	CCLE_HS742T_FIBROBLAST.CCLE_HS742T_FIBROBLAST	-171.1	GSM2392628	CCLE_HS742T_FIBROBLAST	-289.1	-118.0	65	70	18	13	39
GSM2392628.GSM2392628	UACC893_BREAST.CCLE_UACC893_BREAST	-192.0	GSM2392628	UACC893_BREAST	-322.2	-130.2	66	76	25	25	26
GSM2392628.GSM2392628	CCLE_HS281T_FIBROBLAST.CCLE_HS281T_FIBROBLAST	-202.2	GSM2392628	CCLE_HS281T_FIBROBLAST	-327.5	-125.3	63	79	16	20	43
GSM2392628.GSM2392628	CCLE_HS274T_FIBROBLAST.CCLE_HS274T_FIBROBLAST	-193.7	GSM2392628	CCLE_HS274T_FIBROBLAST	-321.2	-127.5	62	79	22	22	35
GSM2392628.GSM2392628	HS606T_FIBROBLAST.CCLE_HS606T_FIBROBLAST	-214.7	GSM2392628	HS606T_FIBROBLAST	-341.0	-126.3	58	85	17	22	46
GSM2392628.GSM2392628	CCLE_HS343T_FIBROBLAST.CCLE_HS343T_FIBROBLAST	-219.8	GSM2392628	CCLE_HS343T_FIBROBLAST	-349.2	-129.4	61	84	19	23	42
GSM2392628.GSM2392628	CCLE_MDAMB468_BREAST.CCLE_MDAMB468_BREAST	-200.8	GSM2392628	CCLE_MDAMB468_BREAST	-342.1	-141.4	64	82	44	29	9
GSM2392628.GSM2392628	MDAMB415_BREAST.CCLE_MDAMB415_BREAST	-215.6	GSM2392628	MDAMB415_BREAST	-343.3	-127.7	57	83	26	24	33
GSM2392628.GSM2392628	MDAMB436_BREAST.CCLE_MDAMB436_BREAST	-202.5	GSM2392628	MDAMB436_BREAST	-336.5	-134.0	60	81	32	32	17
GSM2392628.GSM2392628	CCLE_SKBR3_BREAST.CCLE_SKBR3_BREAST	-195.0	GSM2392628	CCLE_SKBR3_BREAST	-323.2	-128.2	65	75	28	21	26
GSM2392628.GSM2392628	CCLE_MCF7_BREAST.CCLE_MCF7_BREAST	27.6	GSM2392628	CCLE_MCF7_BREAST	-96.1	-123.7	135	12	0	1	11
GSM2392628.GSM2392628	CCLE_MDAMB175VII_BREAST.CCLE_MDAMB175VII_BREAST	-242.9	GSM2392628	CCLE_MDAMB175VII_BREAST	-375.5	-132.6	51	93	30	26	37
GSM2392628.GSM2392628	AU565_BREAST.CCLE_AU565_BREAST	-187.9	GSM2392628	AU565_BREAST	-318.6	-130.7	68	75	27	21	27
GSM2392628.GSM2392628	HCC1187_BREAST.CCLE_HCC1187_BREAST	-222.1	GSM2392628	HCC1187_BREAST	-360.0	-137.9	58	87	34	32	21
GSM2392628.GSM2392628	CCLE_HCC1143_BREAST.CCLE_HCC1143_BREAST	-190.2	GSM2392628	CCLE_HCC1143_BREAST	-327.3	-137.1	68	79	29	29	21
GSM2392628.GSM2392628	CCLE_HCC1419_BREAST.CCLE_HCC1419_BREAST	-201.7	GSM2392628	CCLE_HCC1419_BREAST	-328.5	-126.8	64	78	18	22	38
